date,Model,Fold,Stock_Count,Gross_Return,Trading_Cost,Net_Return,Mean_Probability,Net_Equity,Running_Max_Equity,Drawdown
2023-03-03,Logistic Regression,2,5,-0.013648068022708171,0.006,-0.019648068022708173,0.5488652999627007,0.5166841201842716,1.0251587902765424,-0.4959960104864408
2023-03-10,Logistic Regression,2,5,-0.017401946759642108,0.006,-0.023401946759642106,0.5496832367153915,0.5045927059121668,1.0251587902765424,-0.5077906850156843
2023-03-17,Logistic Regression,2,5,0.040417782556282235,0.006,0.034417782556282236,0.5352937990372053,0.5219596679437377,1.0251587902765424,-0.4908499318403775
2023-03-24,Logistic Regression,2,5,-0.004192149769928632,0.006,-0.010192149769928632,0.547065959741661,0.5166397768341929,1.0251587902765424,-0.49603926559042977
2023-03-31,Logistic Regression,2,5,0.006724771844874166,0.006,0.0007247718448741662,0.5256668436230688,0.5170142227983844,1.0251587902765424,-0.49567400903920766
2023-04-12,Logistic Regression,2,5,-0.011235391851709742,0.006,-0.01723539185170974,0.5224012929606614,0.5081032800755471,1.0251587902765424,-0.5043662651144187
2023-04-19,Logistic Regression,2,5,-0.10838388540390516,0.006,-0.11438388540390516,0.5432147929766844,0.4499844527140373,1.0251587902765424,-0.5610587774478806
2023-04-26,Logistic Regression,2,5,0.07456221947391439,0.006,0.06856221947391439,0.5532582010545098,0.4808363855208664,1.0251587902765424,-0.5309639930111139
2023-05-04,Logistic Regression,2,5,-0.05775700217611508,0.006,-0.06375700217611509,0.596610209594779,0.45017969904285715,1.0251587902765424,-0.5608683227293807
2023-05-11,Logistic Regression,2,5,0.09376391041042023,0.006,0.08776391041042023,0.6134810391158505,0.4896892298182444,1.0251587902765424,-0.5223284095470244
2023-05-18,Logistic Regression,2,5,0.07471551745010582,0.006,0.06871551745010582,0.5796063565635186,0.5233384786349489,1.0251587902765424,-0.4895049590378332
2023-05-25,Logistic Regression,2,5,0.08375704478254312,0.006,0.07775704478254311,0.5685209324502015,0.5640317321545946,1.0251587902765424,-0.4498103732764719
2023-06-01,Logistic Regression,2,5,-0.006821546158541736,0.006,-0.012821546158541735,0.5423802627120626,0.5567999732658923,1.0251587902765424,-0.45686465497145834
2023-06-02,Logistic Regression,3,5,-0.01655656687252849,0.006,-0.022556566872528487,0.5354751250535439,0.544240477434298,1.0251587902765424,-0.4691159237024285
2023-06-09,Logistic Regression,3,5,-0.03026254803873112,0.006,-0.03626254803873112,0.5516746768682523,0.5245049309767149,1.0251587902765424,-0.4883671330221665
2023-06-16,Logistic Regression,3,5,-0.019345171569735743,0.006,-0.025345171569735744,0.5330038053802627,0.5112112635119377,1.0251587902765424,-0.5013345558164355
2023-06-27,Logistic Regression,3,5,0.07960122777070784,0.006,0.07360122777070784,0.559375027974009,0.5488370401566312,1.0251587902765424,-0.4646321668776998
2023-07-04,Logistic Regression,3,5,-0.039391849460174044,0.006,-0.04539184946017404,0.5314517658283688,0.5239243118516739,1.0251587902765424,-0.4889335029646068
2023-07-11,Logistic Regression,3,5,0.08918912879036789,0.006,0.08318912879036788,0.5432155302179187,0.5675091189067076,1.0251587902765424,-0.4464183263222873
2023-07-18,Logistic Regression,3,5,0.07059970791022149,0.006,0.06459970791022149,0.5332636167045037,0.604170042224468,1.0251587902765424,-0.4106571118982556
2023-07-25,Logistic Regression,3,5,-0.0008952462176304409,0.006,-0.006895246217630441,0.5669702798928669,0.6000041410260141,1.0251587902765424,-0.4147207762183266
2023-08-01,Logistic Regression,3,5,-0.029095636077163877,0.006,-0.03509563607716388,0.5871654491949547,0.5789466140477737,1.0251587902765424,-0.4352615228596932
2023-08-09,Logistic Regression,3,5,-0.04476090519551519,0.006,-0.05076090519551519,0.5947463405371091,0.5495587598588301,1.0251587902765424,-0.46392815915807206
2023-08-16,Logistic Regression,3,5,0.05430047274650569,0.006,0.048300472746505695,0.5935095902114067,0.576102707761995,1.0251587902765424,-0.43803563581931726
2023-08-23,Logistic Regression,3,5,0.023530909814680666,0.006,0.017530909814680667,0.62793893484611,0.5862023123757639,1.0251587902765424,-0.4281838892318014
2023-08-30,Logistic Regression,3,5,0.011451990849264404,0.006,0.005451990849264404,0.6095504228577372,0.5893982820186543,1.0251587902765424,-0.4250663530284311
2023-09-06,Logistic Regression,3,5,-0.019498693956811964,0.006,-0.025498693956811966,0.5809428727834672,0.5743693956067899,1.0251587902765424,-0.43972641013803293
2023-09-13,Logistic Regression,3,5,0.03150462109139103,0.006,0.025504621091391032,0.5981443117630775,0.5890184694082323,1.0251587902765424,-0.42543684452109
2023-09-20,Logistic Regression,3,5,0.05141988852747139,0.006,0.04541988852747139,0.5967910684156668,0.6157716226293761,1.0251587902765424,-0.3993402500472456
2023-09-27,Logistic Regression,3,5,0.04059442144186605,0.006,0.03459442144186605,0.5852466245506983,0.6370738856545585,1.0251587902765424,-0.37856077351421413
2023-10-05,Logistic Regression,3,5,0.011519655204596769,0.006,0.005519655204596768,0.5979616505326494,0.6405903138432244,1.0251587902765424,-0.3751306432534013
2023-10-16,Logistic Regression,3,5,-0.023660188152776616,0.006,-0.029660188152776615,0.5775643275110013,0.6215902846057881,1.0251587902765424,-0.39366438594540987
2023-10-23,Logistic Regression,3,5,0.028071842686507066,0.006,0.022071842686507068,0.5878345474422112,0.6353099275830681,1.0251587902765424,-0.38028144165677036
2023-10-30,Logistic Regression,3,5,0.05124267225591157,0.006,0.045242672255911574,0.6038540384423732,0.6640530464176359,1.0251587902765424,-0.3522437180307416
2023-11-06,Logistic Regression,3,5,0.00380127818843643,0.006,-0.00219872181156357,0.5682393650734602,0.6625929785004422,1.0251587902765424,-0.35366795389648475
2023-11-13,Logistic Regression,3,5,0.0244295930395932,0.006,0.018429593039593198,0.5850433592783808,0.6748042974450973,1.0251587902765424,-0.3417563173183493
2023-11-20,Logistic Regression,3,5,-0.029582966261766597,0.006,-0.035582966261766595,0.5594916367007698,0.6507927588958132,1.0251587902765424,-0.3651785800712315
2023-11-27,Logistic Regression,3,5,0.029861339616503946,0.006,0.023861339616503947,0.5756138196255524,0.6663215459357877,1.0251587902765424,-0.35003089057448
2023-12-04,Logistic Regression,3,5,0.003197309062398501,0.006,-0.002802690937601499,0.5458212187105222,0.6644540525774648,1.0251587902765424,-0.3518525531071879
2023-12-11,Logistic Regression,3,5,-0.03464046524399798,0.006,-0.040640465243997975,0.5505778763514118,0.6374503307474567,1.0251587902765424,-0.3781935668956212
2023-12-18,Logistic Regression,3,5,-0.023435372346564943,0.006,-0.029435372346564945,0.5375634363296312,0.6186867429094643,1.0251587902765424,-0.39649667078153805
2023-12-25,Logistic Regression,3,5,-0.006843899129222253,0.006,-0.012843899129222253,0.5448184760968737,0.6107403927909482,1.0251587902765424,-0.4042480066661698
2024-01-02,Logistic Regression,3,5,-0.03170822579289674,0.006,-0.03770822579289674,0.5469330105354475,0.5877104561587446,1.0251587902765424,-0.42671275734737024
2024-01-09,Logistic Regression,3,5,0.05721367756655445,0.006,0.05121367756655445,0.5384134630763828,0.6178092699629512,1.0251587902765424,-0.3973526093491394
2024-01-16,Logistic Regression,3,5,-0.006705542911310336,0.006,-0.012705542911310336,0.5640388658790817,0.6099596677724316,1.0251587902765424,-0.405009571631443
2024-01-23,Logistic Regression,3,5,0.04021936207455725,0.006,0.03421936207455725,0.5622118519349619,0.630832098494813,1.0251587902765424,-0.3846493787322035
2024-01-30,Logistic Regression,3,5,0.036371189690579994,0.006,0.030371189690579996,0.5550498105997106,0.6499912198211056,1.0251587902765424,-0.3659604482874631
2024-02-15,Logistic Regression,3,5,0.03746226399034382,0.006,0.031462263990343825,0.5553865766809187,0.6704414151705229,1.0251587902765424,-0.3460121285311639
2024-02-22,Logistic Regression,3,5,0.031302069416321944,0.006,0.025302069416321946,0.556567429549699,0.6874049703967446,1.0251587902765424,-0.3294648820098268
2024-03-01,Logistic Regression,3,5,-0.049819751228316944,0.006,-0.05581975122831694,0.5531149670677997,0.6490341959560898,1.0251587902765424,-0.36689398548588836
2024-03-08,Logistic Regression,3,5,-0.04816934777468658,0.006,-0.05416934777468658,0.5839042445854892,0.6138764368776802,1.0251587902765424,-0.40118892536434914
2024-03-15,Logistic Regression,3,5,-0.002563387414293028,0.006,-0.008563387414293029,0.5993951569942718,0.6086195751241908,1.0251587902765424,-0.40631677658442333
2024-03-22,Logistic Regression,3,5,-0.04194450777309897,0.006,-0.04794450777309897,0.5594590111609048,0.5794396091737889,1.0251587902765424,-0.4347806265042299
2024-03-29,Logistic Regression,3,5,0.013073011269638446,0.006,0.007073011269638446,0.6056377578201018,0.58353799205955,1.0251587902765424,-0.4307828235056763
2024-04-09,Logistic Regression,3,5,-0.11397271913965254,0.006,-0.11997271913965254,0.5713086188096722,0.5135293524308728,1.0251587902765424,-0.4990733559506958
2024-04-16,Logistic Regression,3,5,-0.00028106798487661513,0.006,-0.006281067984876616,0.6299935051358625,0.5103038396560249,1.0251587902765424,-0.5022197102574055
2024-04-23,Logistic Regression,3,5,0.14928164975563624,0.006,0.14328164975563623,0.6285023699223731,0.5834210156785757,1.0251587902765424,-0.4308969291272481
2024-04-30,Logistic Regression,3,5,0.010601661601486123,0.006,0.004601661601486123,0.6188744581053877,0.5861057217639238,1.0251587902765424,-0.4282781093787251
2024-05-08,Logistic Regression,3,5,0.030114690087886475,0.006,0.024114690087886477,0.6156198161113886,0.600239479602998,1.0251587902765424,-0.41449121316993254
2024-05-15,Logistic Regression,3,5,0.05976638405872925,0.006,0.05376638405872925,0.5796056460154425,0.6325121859905445,1.0251587902765424,-0.3830105228674665
2024-05-22,Logistic Regression,3,5,0.044423604573160434,0.006,0.038423604573160436,0.6010180526479119,0.6568155841127505,1.0251587902765424,-0.3593035631723249
2024-05-29,Logistic Regression,3,5,-0.01044089260275971,0.006,-0.01644089260275971,0.5716695271906532,0.6460169496345339,1.0251587902765424,-0.3698371844811795
2024-06-05,Logistic Regression,3,5,0.10139098679687061,0.006,0.09539098679687061,0.5614832649450326,0.7076411439476763,1.0251587902765424,-0.309725331666145
2024-06-13,Logistic Regression,3,5,0.10353500560909504,0.006,0.09753500560909503,0.5734282849118376,0.7766609268918394,1.0251587902765424,-0.24239938801838623
2024-06-20,Logistic Regression,3,5,-0.03751056885273174,0.006,-0.04351056885273174,0.551458670582208,0.7428679681570856,1.0251587902765424,-0.27536302160888393
2024-06-21,Logistic Regression,4,5,0.006822294622588964,0.006,0.0008222946225889642,0.5789968430711538,0.7434788244925946,1.0251587902765424,-0.2747671565182239
2024-06-28,Logistic Regression,4,5,0.1663869311160607,0.006,0.1603869311160607,0.5619469312874132,0.8627231115027381,1.0251587902765424,-0.15844928640760758
2024-07-05,Logistic Regression,4,5,-0.057161947330457805,0.006,-0.06316194733045781,0.5611511971020515,0.8082318397732334,1.0251587902765424,-0.21160326825543951
2024-07-12,Logistic Regression,4,5,-0.04300224794694822,0.006,-0.04900224794694822,0.5746599895916523,0.7686266627620474,1.0251587902765424,-0.25023648038494994
2024-07-19,Logistic Regression,4,5,-0.03204070458182329,0.006,-0.038040704581823286,0.5597419809035591,0.7393875629502036,1.0251587902765424,-0.2787580129408542
2024-07-30,Logistic Regression,4,5,-0.1304870508806794,0.006,-0.13648705088067942,0.6214270628448867,0.6384707350252775,1.0251587902765424,-0.3771982047258783
2024-08-06,Logistic Regression,4,5,0.14922644484693656,0.006,0.14322644484693656,0.7746639939312433,0.7299166285417584,1.0251587902765424,-0.2879965177444762
2024-08-13,Logistic Regression,4,5,0.12450470308015041,0.006,0.1185047030801504,0.6524838034419336,0.816415181880364,1.0251587902765424,-0.20362075648775213
2024-08-20,Logistic Regression,4,5,0.014394278524383597,0.006,0.008394278524383597,0.697654145207309,0.823268398308603,1.0251587902765424,-0.19693572730667253
2024-08-27,Logistic Regression,4,5,-0.029681697020293087,0.006,-0.035681697020293085,0.6445804632542453,0.7938927847537735,1.0251587902765424,-0.22559042337273782
2024-09-03,Logistic Regression,4,5,-0.0716433024498901,0.006,-0.07764330244989011,0.6366770147002042,0.7322523271543506,1.0251587902765424,-0.2857181403508998
2024-09-10,Logistic Regression,4,5,0.05016336025114336,0.006,0.04416336025114336,0.6688592799805332,0.7645910504732063,1.0251587902765424,-0.25417305326235995
2024-09-18,Logistic Regression,4,5,0.047404636971194236,0.006,0.04140463697119424,0.634650047559022,0.7962486653494735,1.0251587902765424,-0.22329235928935376
2024-09-25,Logistic Regression,4,5,-0.009447540727814641,0.006,-0.015447540727814641,0.6468952260000715,0.7839485816620194,1.0251587902765424,-0.23529058220283627
2024-10-04,Logistic Regression,4,5,0.12480587058052033,0.006,0.11880587058052032,0.6120925649291158,0.8770862753967398,1.0251587902765424,-0.14443861408032144
2024-10-14,Logistic Regression,4,5,-0.0007663426992270183,0.006,-0.006766342699227018,0.6142739865623134,0.8711516090806168,1.0251587902765424,-0.1502276356176796
2024-10-21,Logistic Regression,4,5,0.012911694305189726,0.006,0.006911694305189725,0.6017833712700472,0.8771727426960562,1.0251587902765424,-0.14435426880607072
2024-10-28,Logistic Regression,4,5,0.07791585832537955,0.006,0.07191585832537954,0.6201186498202969,0.9402553733866704,1.0251587902765424,-0.08281977162481224
2024-11-05,Logistic Regression,4,5,-0.04351201307090195,0.006,-0.04951201307090195,0.5934160281396741,0.8937014370495638,1.0251587902765424,-0.1282312110804973
2024-11-12,Logistic Regression,4,5,-0.011873150366690677,0.006,-0.017873150366690675,0.642370543265464,0.8777281768822495,1.0251587902765424,-0.1438124657298434
2024-11-19,Logistic Regression,4,5,-0.00808996910987556,0.006,-0.01408996910987556,0.6173438620056121,0.8653610139831112,1.0251587902765424,-0.15587612163997044
2024-11-26,Logistic Regression,4,5,0.012791367011244503,0.006,0.006791367011244503,0.6048562797049094,0.8712379982262931,1.0251587902765424,-0.15014336657907246
2024-12-03,Logistic Regression,4,5,-0.003931897814961305,0.006,-0.009931897814961305,0.589149205848807,0.8625849514553982,1.0251587902765424,-0.15858405581957613
2024-12-10,Logistic Regression,4,5,-0.02134631160195306,0.006,-0.027346311601953062,0.6105348723595385,0.8389964345897433,1.0251587902765424,-0.1815936784159855
2024-12-17,Logistic Regression,4,5,0.02035549765254032,0.006,0.01435549765254032,0.6033791784069996,0.8510406459369861,1.0251587902765424,-0.1698450483876619
2024-12-24,Logistic Regression,4,5,0.0033554180081307727,0.006,-0.0026445819918692274,0.5875596988769785,0.8487899991703924,1.0251587902765424,-0.17204046122315697
2024-12-31,Logistic Regression,4,5,0.015611504609519789,0.006,0.009611504609519789,0.6161740793791177,0.8569481481599329,1.0251587902765424,-0.1640825242997075
2025-01-08,Logistic Regression,4,5,-0.07695096101752605,0.006,-0.08295096101752605,0.5925341180351325,0.7858634757278772,1.0251587902765424,-0.2334226822403912
2025-01-15,Logistic Regression,4,5,0.06919456214321149,0.006,0.06319456214321148,0.6461156640844663,0.8355257739808427,1.0251587902765424,-0.1849791642956553
2025-01-22,Logistic Regression,4,5,-0.06365297607321323,0.006,-0.06965297607321323,0.6155480025577151,0.7773289172372021,1.0251587902765424,-0.24174779106414024
2025-02-07,Logistic Regression,4,5,-0.035273083730481526,0.006,-0.041273083730481525,0.6271398921651585,0.7452461557499465,1.0251587902765424,-0.27304319797237264
2025-02-14,Logistic Regression,4,5,0.05891049956076273,0.006,0.052910499560762735,0.6109993007234393,0.7846775021464142,1.0251587902765424,-0.23457955041799627
2025-02-21,Logistic Regression,4,5,-0.08911907205069729,0.006,-0.09511907205069729,0.6097604666704006,0.7100397062831882,1.0251587902765424,-0.307385633310864
2025-03-03,Logistic Regression,4,5,0.007336987805771744,0.006,0.001336987805771744,0.6512701679612622,0.7109890207121027,1.0251587902765424,-0.3064596163484983
2025-03-10,Logistic Regression,4,5,0.0600678717366077,0.006,0.0540678717366077,0.6450330160553691,0.7494306838901009,1.0251587902765424,-0.26896136384107117
2025-03-17,Logistic Regression,4,5,-0.03773312688006867,0.006,-0.04373312688006867,0.6434225886216539,0.7166557367037185,1.0251587902765424,-0.30093196927044197
2025-03-24,Logistic Regression,4,5,-0.12607773679054696,0.006,-0.13207773679054696,0.6720762455487302,0.6220014689419292,1.0251587902765424,-0.3932632926318266
2025-03-31,Logistic Regression,4,5,-0.2208110828062871,0.006,-0.22681108280628712,0.7468953677363821,0.4809246422641091,1.0251587902765424,-0.5308779022083234
2025-04-09,Logistic Regression,4,5,0.1453212075599717,0.006,0.13932120755997168,0.8698820178248028,0.5479276441696922,1.0251587902765424,-0.4655192450509198
2025-04-16,Logistic Regression,4,5,-0.015838439113937564,0.006,-0.021838439113937562,0.768476112131987,0.5359617596736491,1.0251587902765424,-0.47719147047544663
2025-04-23,Logistic Regression,4,5,0.07265863195366448,0.006,0.06665863195366448,0.8177559202647714,0.5716882373529732,1.0251587902765424,-0.442341769123633
2025-04-30,Logistic Regression,4,5,0.04057070443797874,0.006,0.034570704437978744,0.7261327310066328,0.5914519024371719,1.0251587902765424,-0.4230631312466
2025-05-08,Logistic Regression,4,5,0.11592423607030566,0.006,0.10992423607030566,0.7310803871419463,0.6564668009849071,1.0251587902765424,-0.35964378668808816
2025-05-15,Logistic Regression,4,5,-0.029113278672010613,0.006,-0.03511327867201061,0.6531791060163155,0.6334160992630007,1.0251587902765424,-0.38212879285546286
2025-05-22,Logistic Regression,4,5,-0.02152176973856479,0.006,-0.027521769738564787,0.6396816981709073,0.6159833672303845,1.0251587902765424,-0.3991337019465838
2025-05-29,Logistic Regression,4,5,-0.005965962609655695,0.006,-0.011965962609655694,0.5932735245224278,0.6086125332899359,1.0251587902765424,-0.40632364560249323
2025-06-06,Logistic Regression,4,5,0.1082563295220759,0.006,0.10225632952207589,0.5965349303966032,0.670847017045297,1.0251587902765424,-0.3456164806777571
2025-06-13,Logistic Regression,4,5,0.06443781251896108,0.006,0.05843781251896108,0.5687408250927084,0.7100498492562944,1.0251587902765424,-0.30737573926010575
2025-06-20,Logistic Regression,4,5,0.09585649468280452,0.006,0.08985649468280452,0.5844359172751767,0.7738524397605188,1.0251587902765424,-0.2451389510577502
2025-06-27,Logistic Regression,4,5,0.04329503217564008,0.006,0.037295032175640085,0.5359743225283453,0.8027132914005848,1.0251587902765424,-0.21698638394931158
2025-07-04,Logistic Regression,4,5,-0.016769277383403124,0.006,-0.022769277383403126,0.5738684491716244,0.7844360898093403,1.0251587902765424,-0.2348150381681513
2025-07-11,Logistic Regression,4,5,0.05667929600626449,0.006,0.050679296006264495,0.5326202817365051,0.8241907586027846,1.0251587902765424,-0.19603600298793278
2025-07-14,Logistic Regression,5,5,0.12582990088007845,0.006,0.11982990088007844,0.5257602627696496,0.9229534555124329,1.0251587902765424,-0.0996970769148251
2025-07-21,Logistic Regression,5,5,0.008389171067102552,0.006,0.0023891710671025516,0.5761915483645353,0.9251585492046255,1.0251587902765424,-0.09754609921936219
2025-07-28,Logistic Regression,5,5,-0.01963807339041925,0.006,-0.02563807339041925,0.5624768998937282,0.9014392664223435,1.0251587902765424,-0.12068327855904637
2025-08-05,Logistic Regression,5,5,0.0665529242087854,0.006,0.06055292420878541,0.57541828680838,0.9560240500008388,1.0251587902765424,-0.06743807977011462
2025-08-12,Logistic Regression,5,5,0.0923170322319635,0.006,0.08631703223196349,0.5625160248696112,1.0385452087392935,1.0385452087392935,0.0
2025-08-19,Logistic Regression,5,5,-0.07415961539253832,0.006,-0.08015961539253832,0.5992604728583675,0.9552958242389882,1.0385452087392935,-0.08015961539253835
2025-08-26,Logistic Regression,5,5,0.0060632519518939885,0.006,6.325195189398839e-05,0.5701110204536941,0.9553562485645074,1.0385452087392935,-0.08010143369278111
2025-09-02,Logistic Regression,5,5,0.06518281735627421,0.006,0.05918281735627421,0.5818991516611441,1.011896922933476,1.0385452087392935,-0.02565924485672244
2025-09-09,Logistic Regression,5,5,-0.06608254198392163,0.006,-0.07208254198392164,0.5804817876418487,0.9389568205027227,1.0385452087392935,-0.09589220324598358
2025-09-16,Logistic Regression,5,5,0.05198428947821121,0.006,0.04598428947821121,0.594877216400642,0.9821340827442606,1.0385452087392935,-0.05431744860053922
2025-09-23,Logistic Regression,5,5,0.011869283580626933,0.006,0.005869283580626933,0.5804960591729426,0.9878985061900856,1.0385452087392935,-0.04876696952912496
2025-10-01,Logistic Regression,5,5,0.054637185969197935,0.006,0.04863718596919794,0.5941121187498187,1.0359471095543455,1.0385452087392935,-0.00250167172606941
2025-10-09,Logistic Regression,5,5,-0.10604049687762447,0.006,-0.11204049687762448,0.5696999937229625,0.9198790806609377,1.0385452087392935,-0.11426188006048044
2025-10-17,Logistic Regression,5,5,0.010753228057569796,0.006,0.004753228057569796,0.6333848975143059,0.9242514757167067,1.0385452087392935,-0.11005176477712486
2025-10-27,Logistic Regression,5,5,-0.00601808681947491,0.006,-0.01201808681947491,0.5751480101757109,0.9131437412385155,1.0385452087392935,-0.12074723993287184
2025-11-03,Logistic Regression,5,5,-0.008252714342902579,0.006,-0.01425271434290258,0.6553458959935329,0.9001289643406336,1.0385452087392935,-0.13327897835731728
2025-11-10,Logistic Regression,5,5,0.061977215358906344,0.006,0.055977215358906346,0.621564177817161,0.9505156772283186,1.0385452087392935,-0.08476234907273339
2025-11-17,Logistic Regression,5,5,0.010030905411801006,0.006,0.004030905411801006,0.6388865671158122,0.95434711601566,1.0385452087392935,-0.08107311267252659
2025-11-24,Logistic Regression,5,5,0.06198090901324345,0.006,0.05598090901324345,0.6481920032636055,1.007772335084384,1.0385452087392935,-0.029630750203224365
2025-12-01,Logistic Regression,5,5,0.056528204489340664,0.006,0.050528204489340665,0.5940716326508394,1.058693261710228,1.058693261710228,0.0
2025-12-08,Logistic Regression,5,5,0.04605458457733684,0.006,0.04005458457733684,0.6283099678528271,1.101098780502857,1.101098780502857,0.0
2025-12-15,Logistic Regression,5,5,0.011004716723290819,0.006,0.005004716723290819,0.5865673775238692,1.1066094679836347,1.1066094679836347,0.0
2025-12-22,Logistic Regression,5,5,0.07987402611735277,0.006,0.07387402611735276,0.6074481680708693,1.1883591647231675,1.1883591647231675,0.0
2025-12-30,Logistic Regression,5,5,0.008811279859551768,0.006,0.002811279859551768,0.5964276008142451,1.1916999749088677,1.1916999749088677,0.0
2026-01-07,Logistic Regression,5,5,0.0626109883535424,0.006,0.0566109883535424,0.5635457322558256,1.2591632883093504,1.2591632883093504,0.0
2026-01-14,Logistic Regression,5,5,0.0707366555307926,0.006,0.0647366555307926,0.5679012459577096,1.340677308361653,1.340677308361653,0.0
2026-01-21,Logistic Regression,5,5,0.03996806592676232,0.006,0.03396806592676232,0.6210529066566755,1.3862175235585958,1.3862175235585958,0.0
2026-01-28,Logistic Regression,5,5,0.017299112092958268,0.006,0.011299112092958268,0.6101992412359916,1.4018805507425074,1.4018805507425074,0.0
2026-02-04,Logistic Regression,5,5,-0.014386471466084095,0.006,-0.020386471466084095,0.6533540569945713,1.3733011528959371,1.4018805507425074,-0.020386471466083966
2026-02-11,Logistic Regression,5,5,0.26151708845896493,0.006,0.2555170884589649,0.6454765005897651,1.7242030650612468,1.7242030650612468,0.0
2026-03-02,Logistic Regression,5,5,-0.1769305983816591,0.006,-0.1829305983816591,0.648765590006924,1.4087935666381022,1.7242030650612468,-0.18293059838165915
2026-03-09,Logistic Regression,5,5,0.111804806014702,0.006,0.10580480601470199,0.6700187457510128,1.5578506966710068,1.7242030650612468,-0.09648072884288184
2026-03-16,Logistic Regression,5,5,-0.018331131837704163,0.006,-0.024331131837704162,0.6017107975845869,1.5199464259868452,1.7242030650612468,-0.11846437534731213
2026-03-23,Logistic Regression,5,5,0.03828646654971535,0.006,0.03228646654971535,0.7374564326517168,1.5690201254268288,1.7242030650612468,-0.09000270488958073
2026-03-30,Logistic Regression,5,5,0.01902177206842781,0.006,0.013021772068427811,0.6220687267580391,1.589451547870913,1.7242030650612468,-0.07815292752976699
2026-04-08,Logistic Regression,5,5,0.1688039493998828,0.006,0.1628039493998828,0.6697064570887592,1.8482205372440546,1.8482205372440546,0.0
2026-04-15,Logistic Regression,5,5,0.12829986708972335,0.006,0.12229986708972335,0.6813343718050836,2.0742576633014993,2.0742576633014993,0.0
2026-04-22,Logistic Regression,5,5,-0.027615690684201645,0.006,-0.03361569068420164,0.6263023918705701,2.004530059292621,2.0742576633014993,-0.03361569068420178
2026-04-29,Logistic Regression,5,5,0.0650375775450911,0.006,0.0590375775450911,0.6171395669640268,2.122872658109575,2.122872658109575,0.0
2026-05-07,Logistic Regression,5,5,-0.08097360786824385,0.006,-0.08697360786824386,0.6333847257640386,1.9382387639889362,2.122872658109575,-0.08697360786824382
2026-05-14,Logistic Regression,5,5,0.019963210390350893,0.006,0.013963210390350892,0.6980365857112935,1.9653027996372474,2.122872658109575,-0.07422482826296517
2026-05-21,Logistic Regression,5,5,0.1703888533691939,0.006,0.1643888533691939,0.6556734546591104,2.2883766733928814,2.2883766733928814,0.0
2026-05-28,Logistic Regression,5,5,0.01741181816494297,0.006,0.011411818164942971,0.7586127001303323,2.314491211882538,2.314491211882538,0.0
2026-06-04,Logistic Regression,5,5,-0.127369798413753,0.006,-0.13336979841375302,0.6767590020113781,2.005807985523361,2.314491211882538,-0.13336979841375296
2026-06-11,Logistic Regression,5,5,0.10251382919669658,0.006,0.09651382919669657,0.7594042516317957,2.1993961948395326,2.314491211882538,-0.04972799916115933
2026-06-18,Logistic Regression,5,5,-0.0799359449161243,0.006,-0.0859359449161243,0.6649175746898978,2.0103890045910693,2.314491211882538,-0.13139052148058106
2026-06-26,Logistic Regression,5,5,0.03653789376348937,0.006,0.030537893763489372,0.8145906710036426,2.0717820504365587,2.314491211882538,-0.10486501750359511
2026-07-03,Logistic Regression,5,5,-0.06475697863912089,0.006,-0.0707569786391209,0.64919644544879,1.925189012148905,2.314491211882538,-0.16820206433922302
2026-07-13,Logistic Regression,5,5,-0.1568961778846399,0.006,-0.1628961778846399,0.7753999065083813,1.611583080364343,2.314491211882538,-0.30369876883069713
2026-07-20,Logistic Regression,5,5,0.005648602355494891,0.006,-0.0003513976445051088,0.8851815977195289,1.6110167738659786,2.314491211882538,-0.3039434474431961
2026-07-27,Logistic Regression,5,5,-0.11591289290484814,0.006,-0.12191289290484815,0.8476145945139549,1.4146130584457415,2.314491211882538,-0.3888017153907716
2026-08-03,Logistic Regression,5,5,0.20267715138758796,0.006,0.19667715138758796,0.7813798737397424,1.6928351250965334,2.314491211882538,-0.26859297784084823
2021-04-28,Random Forest,1,5,-0.07353114079044494,0.006,-0.07953114079044495,0.5978840637390874,0.920468859209555,0.920468859209555,0.0
2021-05-06,Random Forest,1,5,-0.10571598371689624,0.006,-0.11171598371689624,0.7980039673798222,0.8176377751221903,0.920468859209555,-0.11171598371689628
2021-05-13,Random Forest,1,5,-0.014454583583141,0.006,-0.020454583583141,0.8126161590057528,0.80091333491022,0.920468859209555,-0.12988546337352724
2021-05-20,Random Forest,1,5,0.1674404204854921,0.006,0.1614404204854921,0.6451405967759188,0.9302131204705636,0.9302131204705636,0.0
2021-05-27,Random Forest,1,5,0.03495939336870957,0.006,0.02895939336870957,0.7496823554617477,0.9571515281430054,0.9571515281430054,0.0
2021-06-03,Random Forest,1,5,0.0377114175162566,0.006,0.0317114175162566,0.7488960310651207,0.9875041598782712,0.9875041598782712,0.0
2021-06-10,Random Forest,1,5,0.03981500693595082,0.006,0.03381500693595082,0.6435446917610668,1.0208966198938352,1.0208966198938352,0.0
2021-06-18,Random Forest,1,5,0.007141497204726943,0.006,0.0011414972047269429,0.6483118948324217,1.0220619705317593,1.0220619705317593,0.0
2021-06-25,Random Forest,1,5,0.019334043971491032,0.006,0.013334043971491032,0.561368974567158,1.0356901897884185,1.0356901897884185,0.0
2021-07-02,Random Forest,1,5,-0.003178601181144236,0.006,-0.009178601181144237,0.5483129876874043,1.0261840025891271,1.0356901897884185,-0.00917860118114422
